DOI,MATERIAL 1,MATERIAL 2,MATERIAL 3,MATERIAL 4,Electrolyte Concentration,ELECTROLYTE ,Electrode Configuration,Cell Configuration,Specific Surface Area(m2/g),Pore Size(mm),CURRENT DENSITY(A/g),Voltage Window,Cycle Number,Pore Volume(cm3/g),Scan Rate(mv/s),Capacitance(F/g)
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,5.97,3,100000,15,2,174.43
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,5.97,3,100000,15,6,171.99
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,5.97,3,100000,15,10,170.23
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,5.97,3,100000,15,14,168.25
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,5.97,3,100000,15,18,166.03
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,5.97,3,100000,15,22,164.80
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,5.97,3,100000,15,26,163.63
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,5.97,3,100000,15,30,160.58
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,5.97,3,100000,15,34,159.22
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,5.97,3,100000,15,38,157.31
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,5.97,3,100000,15,42,156.87
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,5.97,3,100000,15,46,153.18
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,5.97,3,100000,15,50,149.97
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,5.97,3,100000,15,54,148.72
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,5.97,3,100000,15,58,146.59
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,5.97,3,100000,15,62,143.37
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,5.97,3,100000,15,66,139.85
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,5.97,3,100000,15,70,137.18
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,5.97,3,100000,15,74,135.03
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,5.97,3,100000,15,78,133.09
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,5.97,3,100000,15,82,131.49
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,1.4,3,100000,15,50,295.58
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,2.1,3,100000,15,50,291.16
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,2.8,3,100000,15,50,285.41
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,3.5,3,100000,15,50,282.24
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,4.2,3,100000,15,50,278.61
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,4.9,3,100000,15,50,274.75
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,5.6,3,100000,15,50,272.11
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,6.3,3,100000,15,50,270.24
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,7,3,100000,15,50,268.16
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,7.7,3,100000,15,50,266.26
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,8.4,3,100000,15,50,264.24
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,9.1,3,100000,15,50,261.94
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,9.8,3,100000,15,50,259.95
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,10.5,3,100000,15,50,259.10
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,11.2,3,100000,15,50,256.85
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,11.9,3,100000,15,50,255.81
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,12.6,3,100000,15,50,254.67
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,13.3,3,100000,15,50,254.14
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,14,3,100000,15,50,252.35
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,14.7,3,100000,15,50,251.11
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,15.4,3,100000,15,50,250.69
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,1.38,3,100000,15,50,257.34
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,1.76,3,100000,15,50,253.02
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,2.14,3,100000,15,50,249.91
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,2.52,3,100000,15,50,246.85
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,2.9,3,100000,15,50,243.57
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,3.28,3,100000,15,50,241.19
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,3.66,3,100000,15,50,238.22
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,4.04,3,100000,15,50,235.74
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,4.42,3,100000,15,50,234.01
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,4.8,3,100000,15,50,231.44
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,5.18,3,100000,15,50,229.63
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,5.56,3,100000,15,50,227.57
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,5.94,3,100000,15,50,226.09
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,6.32,3,100000,15,50,225.33
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,6.7,3,100000,15,50,223.90
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,7.08,3,100000,15,50,222.61
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,7.46,3,100000,15,50,221.65
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,7.84,3,100000,15,50,220.06
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,8.22,3,100000,15,50,219.04
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,8.6,3,100000,15,50,217.48
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,8.98,3,100000,15,50,216.44
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,9.36,3,100000,15,50,215.88
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,9.74,3,100000,15,50,214.68
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,10.12,3,100000,15,50,212.91
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,10.5,3,100000,15,50,212.04
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,10.88,3,100000,15,50,211.16
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,11.26,3,100000,15,50,210.28
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,11.64,3,100000,15,50,210.28
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,12.02,3,100000,15,50,209.88
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,12.4,3,100000,15,50,208.57
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,12.78,3,100000,15,50,207.77
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,13.16,3,100000,15,50,206.33
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,13.54,3,100000,15,50,205.88
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,13.92,3,100000,15,50,205.02
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,14.3,3,100000,15,50,204.61
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,14.68,3,100000,15,50,204.11
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,15.06,3,100000,15,50,203.23
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,15.44,3,100000,15,50,202.30
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,15.82,3,100000,15,50,203.41
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,16.2,3,100000,15,50,201.46
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,16.58,3,100000,15,50,201.13
10.1016/j.cocis.2015.10.009,nitrogen-doped graphene,mesoporous graphene,,,1, tetraethylammonium tetrafluoroborate in acetonitrile,two-electrode,two-electrode unit cell,3400,0.0000045,16.96,3,100000,15,50,200.16
http://dx.doi.org/10.1016/j.carbon.2013.09.085,mesoporous graphene with a three-dimensional structure (3dGR),graphite,graphite oxide,,1.5,tetraethylammonium tetrafluoroborate (TEABF4) in acetonitrile,three-electrode,button cell system,81.7,0.00000525,1.59,1.2,20,0.11,124,150.00
http://dx.doi.org/10.1016/j.carbon.2013.09.085,mesoporous graphene with a three-dimensional structure (3dGR),graphite,graphite oxide,,1.5,tetraethylammonium tetrafluoroborate (TEABF4) in acetonitrile,three-electrode,button cell system,81.7,0.00000525,1.59,1.2,40,0.11,124,150.00
http://dx.doi.org/10.1016/j.carbon.2013.09.085,mesoporous graphene with a three-dimensional structure (3dGR),graphite,graphite oxide,,1.5,tetraethylammonium tetrafluoroborate (TEABF4) in acetonitrile,three-electrode,button cell system,81.7,0.00000525,1.59,1.2,60,0.11,124,150.00
http://dx.doi.org/10.1016/j.carbon.2013.09.085,mesoporous graphene with a three-dimensional structure (3dGR),graphite,graphite oxide,,1.5,tetraethylammonium tetrafluoroborate (TEABF4) in acetonitrile,three-electrode,button cell system,81.7,0.00000525,1.59,1.2,80,0.11,124,150.00
http://dx.doi.org/10.1016/j.carbon.2013.09.085,mesoporous graphene with a three-dimensional structure (3dGR),graphite,graphite oxide,,1.5,tetraethylammonium tetrafluoroborate (TEABF4) in acetonitrile,three-electrode,button cell system,81.7,0.00000525,1.59,1.2,100,0.11,124,150.00
http://dx.doi.org/10.1016/j.carbon.2013.09.085,mesoporous graphene with a three-dimensional structure (3dGR),graphite,graphite oxide,,1.5,tetraethylammonium tetrafluoroborate (TEABF4) in acetonitrile,three-electrode,button cell system,81.7,0.00000525,1.59,1.2,120,0.11,124,150.00
http://dx.doi.org/10.1016/j.carbon.2013.09.085,mesoporous graphene with a three-dimensional structure (3dGR),graphite,graphite oxide,,1.5,tetraethylammonium tetrafluoroborate (TEABF4) in acetonitrile,three-electrode,button cell system,81.7,0.00000525,1.59,1.2,140,0.11,124,149.09
http://dx.doi.org/10.1016/j.carbon.2013.09.085,mesoporous graphene with a three-dimensional structure (3dGR),graphite,graphite oxide,,1.5,tetraethylammonium tetrafluoroborate (TEABF4) in acetonitrile,three-electrode,button cell system,81.7,0.00000525,1.59,1.2,160,0.11,124,148.69
http://dx.doi.org/10.1016/j.carbon.2013.09.085,mesoporous graphene with a three-dimensional structure (3dGR),graphite,graphite oxide,,1.5,tetraethylammonium tetrafluoroborate (TEABF4) in acetonitrile,three-electrode,button cell system,81.7,0.00000525,1.59,1.2,180,0.11,124,147.75
http://dx.doi.org/10.1016/j.carbon.2013.09.085,mesoporous graphene with a three-dimensional structure (3dGR),graphite,graphite oxide,,1.5,tetraethylammonium tetrafluoroborate (TEABF4) in acetonitrile,three-electrode,button cell system,81.7,0.00000525,1.59,1.2,200,0.11,124,146.49
http://dx.doi.org/10.1016/j.carbon.2013.09.085,mesoporous graphene with a three-dimensional structure (3dGR),graphite,graphite oxide,,1.5,tetraethylammonium tetrafluoroborate (TEABF4) in acetonitrile,three-electrode,button cell system,81.7,0.00000525,1.59,1.2,220,0.11,124,146.04
http://dx.doi.org/10.1016/j.carbon.2013.09.085,mesoporous graphene with a three-dimensional structure (3dGR),graphite,graphite oxide,,1.5,tetraethylammonium tetrafluoroborate (TEABF4) in acetonitrile,three-electrode,button cell system,81.7,0.00000525,1.59,1.2,240,0.11,124,145.59
http://dx.doi.org/10.1016/j.carbon.2013.09.085,mesoporous graphene with a three-dimensional structure (3dGR),graphite,graphite oxide,,1.5,tetraethylammonium tetrafluoroborate (TEABF4) in acetonitrile,three-electrode,button cell system,81.7,0.00000525,1.59,1.2,260,0.11,124,144.72
http://dx.doi.org/10.1016/j.carbon.2013.09.085,mesoporous graphene with a three-dimensional structure (3dGR),graphite,graphite oxide,,1.5,tetraethylammonium tetrafluoroborate (TEABF4) in acetonitrile,three-electrode,button cell system,81.7,0.00000525,1.59,1.2,280,0.11,124,146.04
http://dx.doi.org/10.1016/j.carbon.2013.09.085,mesoporous graphene with a three-dimensional structure (3dGR),graphite,graphite oxide,,1.5,tetraethylammonium tetrafluoroborate (TEABF4) in acetonitrile,three-electrode,button cell system,81.7,0.00000525,1.59,1.2,300,0.11,124,143.39
http://dx.doi.org/10.1016/j.carbon.2013.09.085,mesoporous graphene with a three-dimensional structure (3dGR),graphite,graphite oxide,,1.5,tetraethylammonium tetrafluoroborate (TEABF4) in acetonitrile,three-electrode,button cell system,81.7,0.00000525,1.59,1.2,320,0.11,124,142.52
http://dx.doi.org/10.1016/j.carbon.2013.09.085,mesoporous graphene with a three-dimensional structure (3dGR),graphite,graphite oxide,,1.5,tetraethylammonium tetrafluoroborate (TEABF4) in acetonitrile,three-electrode,button cell system,81.7,0.00000525,1.59,1.2,340,0.11,124,141.60
http://dx.doi.org/10.1016/j.carbon.2013.09.085,mesoporous graphene with a three-dimensional structure (3dGR),graphite,graphite oxide,,1.5,tetraethylammonium tetrafluoroborate (TEABF4) in acetonitrile,three-electrode,button cell system,81.7,0.00000525,1.59,1.2,360,0.11,124,141.20
http://dx.doi.org/10.1016/j.carbon.2013.09.085,mesoporous graphene with a three-dimensional structure (3dGR),graphite,graphite oxide,,1.5,tetraethylammonium tetrafluoroborate (TEABF4) in acetonitrile,three-electrode,button cell system,81.7,0.00000525,1.59,1.2,380,0.11,124,140.78
